imdb_title,tmdb_titles,budget,revenue
Pete's Dragon,Pete's Dragon,10000000.0,0.0
I.Q.,I.Q.,25000000.0,26381221.0
Welcome to Marwen,Welcome to Marwen,39000000.0,13061491.0
Chicken Run: Dawn of the Nugget,Chicken Run: Dawn of the Nugget,0.0,0.0
Dear White People,Dear White People,1000000.0,0.0
Green Card,Green Card,0.0,0.0
The Art of the Steal,The Art of the Steal,0.0,64065.0
Afflicted,Afflicted,318000.0,121179.0
Back to Black,Back to Black,30000000.0,51001975.0
The Pagemaster,The Pagemaster,27000000.0,13670688.0
My Bloody Valentine,My Bloody Valentine,0.0,0.0
The Wolf of Snow Hollow,The Wolf of Snow Hollow,2000000.0,239828.0
Someone Great,Someone Great,0.0,0.0
Lost Girls,Lost Girls,0.0,0.0
The Beastmaster,The Beastmaster,8000000.0,14056528.0
Den of Thieves: Pantera,Den of Thieves 2: Pantera,40000000.0,54586117.0
Over the Moon,Over the Moon,0.0,0.0
Fading Gigolo,Fading Gigolo,0.0,2681345.0
6 Days,6 Days,1500000.0,0.0
Funny Farm,Funny Farm,19000000.0,25537221.0
Fast Food Nation,Fast Food Nation,0.0,2209322.0
Night of the Comet,Night of the Comet,3000000.0,14418922.0
Lady and the Tramp,Lady and the Tramp,4000000.0,36359037.0
Look Both Ways,Look Both Ways,0.0,0.0
Munjya,Munjya,3500000.0,16000000.0
The Ice Harvest,The Ice Harvest,0.0,10156958.0
The Brady Bunch Movie,The Brady Bunch Movie,12000000.0,46576136.0
The Room,The Room,6000000.0,1752988.0
Cat People,Cat People,12500000.0,21000000.0
Below,Below,40000000.0,2622015.0
Incantation,Incantation,0.0,0.0
Meatballs,Meatballs,1207520.0,0.0
Star Wars: Episode II - Attack of the Clones,Star Wars: Episode II - Attack of the Clones,120000000.0,649398328.0
Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,379000000.0,1046721266.0
Venom,Venom,116000000.0,856085151.0
The Amazing Spider-Man 2,The Amazing Spider-Man 2,200000000.0,708962323.0
X-Men: The Last Stand,X-Men: The Last Stand,210000000.0,459359555.0
The Incredible Hulk,The Incredible Hulk,150000000.0,264770996.0
The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,125000000.0,755356711.0
Divergent,Divergent,85000000.0,288885818.0
Elysium,Elysium,0.0,0.0
The Da Vinci Code,The Da Vinci Code,125000000.0,760006945.0
The Lost World: Jurassic Park,The Lost World: Jurassic Park,73000000.0,618638999.0
Black Widow,Black Widow,200000000.0,379751131.0
This Is the End,This Is the End,32000000.0,126041322.0
Bird Box,Bird Box,19800000.0,0.0
The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,160000000.0,653428261.0
Hitch,Hitch,70000000.0,371600000.0
Black Panther: Wakanda Forever,Black Panther: Wakanda Forever,250000000.0,859102154.0
The Expendables 2,The Expendables 2,100000000.0,314975955.0
It Chapter Two,It Chapter Two,79000000.0,473123154.0
Fast & Furious,Fast & Furious,85000000.0,363164265.0
The Bourne Legacy,The Bourne Legacy,130000000.0,276600000.0
Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,200000000.0,654900000.0
Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,200000000.0,336365676.0
Murder on the Orient Express,Murder on the Orient Express,55000000.0,352800000.0
Zoolander,Zoolander,28000000.0,60780981.0
Gone in 60 Seconds,Gone in 60 Seconds,1000000.0,40000000.0
Jumanji: The Next Level,Jumanji: The Next Level,125000000.0,801693929.0
The Blair Witch Project,The Blair Witch Project,60000.0,248639099.0
Olympus Has Fallen,Olympus Has Fallen,70000000.0,170270201.0
Resident Evil,Resident Evil,33000000.0,102984862.0
How to Lose a Guy in 10 Days,How to Lose a Guy in 10 Days,50000000.0,177500000.0
Kick-Ass 2,Kick-Ass 2,28000000.0,60795985.0
John Carter,John Carter,250000000.0,284100000.0
Glass,Glass,20000000.0,246999039.0
Robin Hood,Robin Hood,0.0,0.0
Mamma Mia!,Mamma Mia!,52000000.0,609841637.0
The Village,The Village,60000000.0,256700000.0
Saw II,Saw II,4000000.0,152925093.0
Focus,Focus,50100000.0,153962963.0
Bad Boys II,Bad Boys II,130000000.0,273339556.0
Ad Astra,Ad Astra,87500000.0,127461872.0
Legally Blonde,Legally Blonde,18000000.0,141774679.0
National Treasure: Book of Secrets,National Treasure: Book of Secrets,130000000.0,459200000.0
The Gray Man,The Gray Man,200000000.0,454023.0
Silent Hill,Silent Hill,50000000.0,100605135.0
Don Jon,Don Jon,3000000.0,0.0
Fast & Furious Presents: Hobbs & Shaw,Fast & Furious Presents: Hobbs & Shaw,200000000.0,760098996.0
Ice Age: Continental Drift,Ice Age: Continental Drift,95000000.0,877244782.0
Get Smart,Get Smart,80000000.0,230685453.0
The Chronicles of Narnia: Prince Caspian,The Chronicles of Narnia: Prince Caspian,225000000.0,419665568.0
What Women Want,What Women Want,70000000.0,374100000.0
Gladiator II,Gladiator II,310000000.0,462180717.0
The Secret Life of Pets,The Secret Life of Pets,75000000.0,875457937.0
Space Jam,Space Jam,80000000.0,250200000.0
Indiana Jones and the Dial of Destiny,Indiana Jones and the Dial of Destiny,294700000.0,383963057.0
Air Force One,Air Force One,85000000.0,315200000.0
Secret Window,Secret Window,40000000.0,92900000.0
Smile,Smile,0.0,0.0
Tomorrow Never Dies,Tomorrow Never Dies,110000000.0,333011068.0
X,X,0.0,0.0
Evil Dead,Evil Dead,17000000.0,99010045.0
The Girl on the Train,The Girl on the Train,8000000.0,0.0
Swordfish,Swordfish,102000000.0,147080413.0
Idiocracy,Idiocracy,30000000.0,495303.0
Pokémon: Detective Pikachu,Pokémon Detective Pikachu,150000000.0,449762638.0
Bad Boys for Life,Bad Boys for Life,90000000.0,426505244.0
Rambo: First Blood Part II,Rambo: First Blood Part II,44000000.0,300400432.0
Zack and Miri Make a Porno,Zack and Miri Make a Porno,24000000.0,42105111.0
The Man in the Iron Mask,The Man in the Iron Mask,0.0,0.0
The Perfect Storm,The Perfect Storm,130000000.0,328718434.0
Road Trip,Road Trip,16000000.0,119754278.0
Sonic the Hedgehog,Sonic the Hedgehog,85000000.0,319715683.0
Halloween,Halloween,325000.0,70260597.0
The Mechanic,The Mechanic,40000000.0,51070807.0
Sin City: A Dame to Kill For,Sin City: A Dame to Kill For,65000000.0,39407616.0
Underworld: Rise of the Lycans,Underworld: Rise of the Lycans,35000000.0,92158961.0
Last Action Hero,Last Action Hero,85000000.0,137300000.0
Twisters,Twisters,155000000.0,372262265.0
Antz,Antz,60000000.0,171757863.0
Carry-On,Carry-On,47000000.0,0.0
Crimson Peak,Crimson Peak,55000000.0,74700000.0
Annabelle: Creation,Annabelle: Creation,15000000.0,306592201.0
Evil Dead Rise,Evil Dead Rise,15000000.0,147156372.0
Tag,Tag,28000000.0,75100000.0
Triple Frontier,Triple Frontier,0.0,0.0
Blended,Blended,40000000.0,128000000.0
Oculus,Oculus,5000000.0,44459951.0
Cliffhanger,Cliffhanger,70000000.0,255000211.0
Harold & Kumar Escape from Guantanamo Bay,Harold & Kumar Escape from Guantanamo Bay,12000000.0,43493123.0
Nerve,Nerve,19000000.0,85241496.0
Life as We Know It,Life As We Know It,38000000.0,105734416.0
Antichrist,Antichrist,11000000.0,7413863.0
Gerald's Game,Gerald's Game,0.0,0.0
J. Edgar,J. Edgar,35000000.0,84606030.0
Homefront,Homefront,22000000.0,51695362.0
The Crazies,The Crazies,20000000.0,54956140.0
A Haunting in Venice,A Haunting in Venice,60000000.0,121400000.0
Step Up,Step Up,12000000.0,114194847.0
A Walk Among the Tombstones,A Walk Among the Tombstones,28000000.0,58834384.0
The Sum of All Fears,The Sum of All Fears,68000000.0,193921372.0
The Skeleton Key,The Skeleton Key,43000000.0,93983911.0
Marie Antoinette,Marie Antoinette,0.0,0.0
Rat Race,Rat Race,48000000.0,85498534.0
Safe,SAFE,0.0,0.0
Premium Rush,Premium Rush,35000000.0,31100000.0
Pet Sematary,Pet Sematary,11500000.0,57500000.0
Diamonds Are Forever,Diamonds Are Forever,7200000.0,116019547.0
Octopussy,Octopussy,27500000.0,187500000.0
Home,Home,0.0,2186716.0
Naked Gun 33 1/3: The Final Insult,Naked Gun 33⅓: The Final Insult,30000000.0,132032598.0
Hostage,Hostage,0.0,0.0
The Craft,The Craft,15000000.0,24800000.0
Bean,Bean,18000000.0,251212670.0
Sister Act,Sister Act,31000000.0,231605150.0
The Forbidden Kingdom,The Forbidden Kingdom,55000000.0,127906624.0
Letters to Juliet,Letters to Juliet,30000000.0,82148538.0
Music and Lyrics,Music and Lyrics,40000000.0,145896422.0
Money Monster,Money Monster,27000000.0,93282604.0
Never Back Down,Never Back Down,20000000.0,41627431.0
Cellular,Cellular,25000000.0,57678321.0
The Quick and the Dead,The Quick and the Dead,35000000.0,47000000.0
Funny Games,Funny Games,15000000.0,7938872.0
Halloween II,Halloween II,2500000.0,25533818.0
Sonic the Hedgehog 2,Sonic the Hedgehog 2,110000000.0,405421518.0
Eurovision Song Contest: The Story of Fire Saga,Eurovision Song Contest: The Story of Fire Saga,0.0,0.0
The Spiderwick Chronicles,The Spiderwick Chronicles,90000000.0,164200000.0
Self/less,Self/less,26000000.0,31807156.0
Blink Twice,Blink Twice,20000000.0,46393906.0
I'm Thinking of Ending Things,I'm Thinking of Ending Things,0.0,0.0
The DUFF,The DUFF,8500000.0,43528634.0
The Last House on the Left,The Last House on the Left,15000000.0,32721635.0
DragonHeart,DragonHeart,57000000.0,115267375.0
The Grinch,The Grinch,75000000.0,508600000.0
Fractured,Fractured,0.0,0.0
The International,The International,50000000.0,60161391.0
The Game Plan,The Game Plan,22000000.0,147880543.0
It's Complicated,It's Complicated,85000000.0,219103655.0
Bad Boys: Ride or Die,Bad Boys: Ride or Die,100000000.0,404547819.0
Double Jeopardy,Double Jeopardy,70000000.0,177841558.0
Star Trek: The Motion Picture,Star Trek: The Motion Picture,44000000.0,139346243.0
Jackass Presents: Bad Grandpa,Jackass Presents: Bad Grandpa,15000000.0,151831537.0
Along Came a Spider,Along Came a Spider,60000000.0,105200000.0
Under Siege,Under Siege,35000000.0,156563139.0
Minions: The Rise of Gru,Minions: The Rise of Gru,85000000.0,940203765.0
Last Christmas,Last Christmas,0.0,0.0
Hereafter,Hereafter,50000000.0,107000000.0
Here Comes the Boom,Here Comes the Boom,42000000.0,73100000.0
12 Strong,12 Strong,35000000.0,67450815.0
Trolls,Trolls,125000000.0,347337803.0
Burlesque,Burlesque,55000000.0,89500000.0
Be Kind Rewind,Be Kind Rewind,20000000.0,30600000.0
Mandy,Mandy,6000000.0,1653784.0
Snitch,Snitch,35000000.0,42930462.0
Sex Drive,Sex Drive,19000000.0,18755936.0
Army of Thieves,Army of Thieves,30000000.0,46900000.0
Kate & Leopold,Kate & Leopold,48000000.0,76019048.0
Our Idiot Brother,Our Idiot Brother,5000000.0,24816118.0
Blue Streak,Blue Streak,65000000.0,117758500.0
Spanglish,Spanglish,80000000.0,55470154.0
Horns,Horns,0.0,3900000.0
The Raven,The Raven,115000.0,0.0
Bridget Jones's Baby,Bridget Jones's Baby,35000000.0,211952420.0
The Mothman Prophecies,The Mothman Prophecies,32000000.0,55305279.0
The Night Before,The Night Before,25000000.0,52395996.0
Phenomenon,Phenomenon,32000000.0,152000000.0
Project Almanac,Project Almanac,12000000.0,33200000.0
The Mountain Between Us,The Mountain Between Us,35000000.0,62832209.0
Star Trek: Nemesis,Star Trek: Nemesis,60000000.0,67336470.0
It Ends with Us,It Ends with Us,25000000.0,350993761.0
Final Fantasy: The Spirits Within,Final Fantasy: The Spirits Within,137000000.0,85131830.0
Star Trek: Insurrection,Star Trek: Insurrection,70000000.0,112587658.0
Beverly Hills Cop: Axel F,Beverly Hills Cop: Axel F,150000000.0,0.0
The Siege,The Siege,0.0,0.0
Child 44,Child 44,50000000.0,12951093.0
Europa Report,Europa Report,0.0,125687.0
Youth in Revolt,Youth in Revolt,18000000.0,19651093.0
The Secret Life of Pets 2,The Secret Life of Pets 2,80000000.0,429434163.0
Act of Valor,Act of Valor,12000000.0,82499399.0
The Night House,The Night House,0.0,14600000.0
Darkman,Darkman,16000000.0,48900000.0
Solace,Solace,0.0,22586863.0
How to Lose Friends & Alienate People,How to Lose Friends & Alienate People,27000000.0,17286299.0
City of Ember,City of Ember,55000000.0,17869048.0
The Messenger: The Story of Joan of Arc,The Messenger: The Story of Joan of Arc,85000000.0,66976317.0
Dead Man Down,Dead Man Down,30000000.0,19600000.0
The Frozen Ground,The Frozen Ground,27220000.0,5496951.0
Dinosaur,Dinosaur,127500000.0,354248063.0
Crash,Crash,9000000.0,2671855.0
Blood Father,Blood Father,13000000.0,6903033.0
Luther: The Fallen Sun,Luther: The Fallen Sun,0.0,0.0
Do Patti,Do Patti,0.0,0.0
Basic,Basic,50000000.0,42792561.0
New Nightmare,New Nightmare,8000000.0,18090181.0
"Jeff, Who Lives at Home","Jeff, Who Lives at Home",10000000.0,4400000.0
Weekend at Bernie's,Weekend at Bernie's,6500000.0,30218387.0
The General's Daughter,The General's Daughter,60000000.0,149700000.0
Charlie St. Cloud,Charlie St. Cloud,44000000.0,48200000.0
The Voices,The Voices,0.0,0.0
Session 9,Session 9,1500000.0,1612259.0
The Money Pit,The Money Pit,10000000.0,54999651.0
The Beguiled,The Beguiled,10500000.0,27869129.0
Grudge Match,Grudge Match,40000000.0,44907260.0
Kickboxer,Kickboxer,1500000.0,14697005.0
Mr. Right,Mr. Right,8000000.0,34694.0
Batman: The Killing Joke,Batman: The Killing Joke,3500000.0,3775000.0
Apostle,Apostle,0.0,0.0
Wolf,Wolf,0.0,0.0
All Good Things,All Good Things,0.0,1754389.0
Last Man Standing,Last Man Standing,0.0,0.0
Ferrari,Ferrari,95000000.0,39220516.0
The Three Musketeers,The Three Musketeers,4474000.0,8412000.0
The Loft,The Loft,14000000.0,10100000.0
Live by Night,Live by Night,90000000.0,22700000.0
Frankenstein,Frankenstein,0.0,0.0
Shaft,Shaft,30000000.0,21360215.0
Going the Distance,Going the Distance,32000000.0,42045846.0
Heartbreakers,Heartbreakers,0.0,0.0
Proof of Life,Proof of Life,65000000.0,0.0
Conquest 1453,Conquest 1453,2581561.0,9001826.0
Chaos,Chaos,30000000.0,7000000.0
Step Up Revolution,Step Up Revolution,33000000.0,140470746.0
The Little Rascals,The Little Rascals,0.0,67308282.0
Don't Say a Word,Don't Say a Word,50000000.0,100020092.0
Stand Up Guys,Stand Up Guys,0.0,0.0
Before I Fall,Before I Fall,5000000.0,16373843.0
Hellbound: Hellraiser II,Hellbound: Hellraiser II,3000000.0,12090735.0
The Experiment,The Experiment,21800000.0,0.0
Luckiest Girl Alive,Luckiest Girl Alive,0.0,0.0
Revenge,Revenge,150000.0,0.0
IF,IF,110000000.0,190309707.0
Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,15000000.0,14900000.0
Mary Queen of Scots,Mary Queen of Scots,25000000.0,46712809.0
The Space Between Us,The Space Between Us,30000000.0,14793385.0
Take Me Home Tonight,Take Me Home Tonight,19000000.0,6900000.0
Hart's War,Hart's War,70000000.0,32287044.0
Watcher,WATCHER,0.0,0.0
The Laundromat,The Laundromat,0.0,0.0
Night Watch,Night Watch,0.0,0.0
Romy and Michele's High School Reunion,Romy and Michele's High School Reunion,20000000.0,29235353.0
While We're Young,While We're Young,10000000.0,17287309.0
Do Revenge,Do Revenge,0.0,0.0
The House of the Devil,The House of the Devil,0.0,0.0
Secret in Their Eyes,Secret in Their Eyes,19500000.0,34854990.0
The Take,The Take,0.0,0.0
The Family Plan,The Family Plan,0.0,0.0
Free Fire,Free Fire,7000000.0,3719383.0
Formula 51,The 51st State,27000000.0,12881605.0
#Alive,#Alive,6300000.0,13416285.0
The Rebound,The Rebound,0.0,21791288.0
W.,W.,25100000.0,29506464.0
The Dead Pool,The Dead Pool,20000000.0,37900000.0
Cargo,Cargo,0.0,56385.0
Very Bad Things,Very Bad Things,30000000.0,9898412.0
Rising Sun,Rising Sun,40000000.0,107198790.0
Idle Hands,Idle Hands,25000000.0,4152230.0
Terrifier 3,Terrifier 3,2000000.0,90322103.0
Charlotte's Web,Charlotte's Web,85000000.0,148964660.0
You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,22000000.0,36015260.0
Pokémon: The First Movie - Mewtwo Strikes Back,Pokémon: The First Movie,5000000.0,172700000.0
Somewhere,Somewhere,8000000.0,14788642.0
Last Knights,Last Knights,40000000.0,3643591.0
Uptown Girls,Uptown Girls,20000000.0,44600000.0
Tales from Earthsea,Tales from Earthsea,22000000.0,68625104.0
Rock Star,Rock Star,57000000.0,19334145.0
Nick of Time,Nick of Time,33000000.0,8175346.0
Sabrina,Sabrina,2239000.0,10000000.0
Down with Love,Down with Love,35000000.0,20298207.0
The Card Counter,The Card Counter,0.0,5040860.0
Hope Springs,Hope Springs,30000000.0,114281051.0
Nowhere,Nowhere,0.0,0.0
Old Dads,Old Dads,0.0,0.0
Black Sheep,Black Sheep,32400000.0,32000000.0
Synchronic,Synchronic,0.0,1019041.0
Bachelor Party,Bachelor Party,0.0,0.0
Lovelace,Lovelace,10000000.0,1585582.0
Maps to the Stars,Maps to the Stars,15000000.0,4510000.0
It's a Boy Girl Thing,It's a Boy Girl Thing,15500000.0,7385434.0
"Everything, Everything","Everything, Everything",10000000.0,61621140.0
Death to Smoochy,Death to Smoochy,55000000.0,8400000.0
The Empty Man,The Empty Man,16000000.0,4796993.0
The Legend of Tomiris,The Legend of Tomiris,6500000.0,0.0
The Fifth Estate,The Fifth Estate,28000000.0,8555008.0
Escape from the Planet of the Apes,Escape from the Planet of the Apes,2500000.0,12348905.0
The Black Cauldron,The Black Cauldron,25000000.0,21300000.0
ARQ,ARQ,2000000.0,0.0
Birth,Birth,20000000.0,23900000.0
Haunt,Haunt,0.0,0.0
Prime,Prime,22000000.0,67900000.0
Throw Momma from the Train,Throw Momma from the Train,14000000.0,57915972.0
Lamb,Lamb,0.0,0.0
Copshop,Copshop,43500000.0,6807158.0
The Cannonball Run,The Cannonball Run,18000000.0,72179579.0
Deadfall,Deadfall,10000000.0,18369.0
Girls Trip,Girls Trip,19000000.0,140376621.0
We Are Your Friends,We Are Your Friends,6000000.0,11100000.0
Doc Hollywood,Doc Hollywood,20000000.0,54830779.0
Lionheart,Lionheart,6000000.0,24271196.0
Astro Boy,Astro Boy,10000000.0,19551067.0
Message in a Bottle,Message in a Bottle,80000000.0,118880016.0
Kimi,Kimi,3500000.0,0.0
John Dies at the End,John Dies at the End,1000000.0,142000.0
The Shack,The Shack,20000000.0,96942115.0
The Hills Have Eyes,The Hills Have Eyes,15000000.0,69623713.0
Major Payne,Major Payne,0.0,30112050.0
Sleepaway Camp,Sleepaway Camp,350000.0,11000000.0
13 Sins,13 Sins,5000000.0,13809.0
The Rocker,The Rocker,15000000.0,8762890.0
Cedar Rapids,Cedar Rapids,0.0,6861102.0
Osmosis Jones,Osmosis Jones,75000000.0,13596911.0
Unlocked,Unlocked,0.0,0.0
The Arrival,The Arrival,0.0,0.0
Don't Tell Mom the Babysitter's Dead,Don't Tell Mom the Babysitter's Dead,10000000.0,25196249.0
Damien: Omen II,Damien - Omen II,6800000.0,26518355.0
The Discovery,The Discovery,5000000.0,0.0
Femme Fatale,Femme Fatale,0.0,0.0
The Libertine,The Libertine,11000000.0,10900000.0
The Lord of the Rings,The Lord of the Rings,4000000.0,30500000.0
Adore,Adore,16000000.0,1600000.0
The Instigators,The Instigators,0.0,11098.0
The Killer Inside Me,The Killer Inside Me,13000000.0,3977192.0
I Came By,I Came By,0.0,0.0
Multiplicity,Multiplicity,45000000.0,21075014.0
No Exit,No Exit,0.0,0.0
Angels in the Outfield,Angels in the Outfield,31000000.0,50236831.0
Culpa Mía,My Fault,0.0,0.0
Man of the Year,Man of the Year,20000000.0,42500000.0
Lou,Lou,0.0,0.0
Undisputed,Undisputed,10000000.0,0.0
The Whole Truth,The Whole Truth,0.0,0.0
Blown Away,Blown Away,0.0,0.0
Welcome to the Punch,Welcome to the Punch,8500000.0,3900000.0
The Final Cut,The Final Cut,0.0,548039.0
We Have a Ghost,We Have a Ghost,0.0,0.0
The Nines,The Nines,0.0,0.0
Feast,Feast,3200000.0,658573.0
Tequila Sunrise,Tequila Sunrise,23000000.0,105900000.0
Savi,Roberto Saviano: Writing Under Police Protection,0.0,0.0
Rogue,Rogue,0.0,139757.0
Bob Marley: One Love,Bob Marley: One Love,70000000.0,180828556.0
The Two Faces of January,The Two Faces of January,0.0,4507463.0
Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,38000000.0,125427681.0
Coriolanus,Coriolanus,7700000.0,1072602.0
The Toxic Avenger,The Toxic Avenger,500000.0,800000.0
Murder at 1600,Murder at 1600,40000000.0,25804707.0
Book Club,Book Club,10000000.0,78720293.0
Heist,Heist,35000000.0,28500000.0
I Kill Giants,I Kill Giants,15100000.0,0.0
Lake Mungo,Lake Mungo,2000000.0,0.0
Alone,Alone,0.0,0.0
The Princess Switch,The Princess Switch,0.0,0.0
The Wall,The Wall,3000000.0,4500000.0
The Human Stain,The Human Stain,30000000.0,24900000.0
Gringo,Gringo,10000000.0,11001627.0
Destroyer,Destroyer,0.0,0.0
Palo Alto,Palo Alto,0.0,919591.0
Ong Bak 2,Ong Bak 2,8500000.0,8936663.0
Death Race 2000,Death Race 2000,300000.0,8000000.0
"Tomorrow, When the War Began","Tomorrow, When the War Began",27000000.0,16533595.0
The Big Hit,The Big Hit,13000000.0,27007143.0
